State 1,State 2,Year,Gender,Age Group,Type of Area,Literacy Rate (%)
Chhattisgarh,,2021,Male,15-24,Rural,"80.1"
Chhattisgarh,,2021,Male,25-34,Urban,"94.63"
Chhattisgarh,,2021,Male,25-34,Rural,"72.17"
Chhattisgarh,,2021,Male,35-44,Urban,"80.35"
Chhattisgarh,,2021,Male,35-44,Rural,"81.57"
Chhattisgarh,,2021,Male,45-54,Urban,"79.58"
Chhattisgarh,,2021,Male,45-54,Rural,"85.13"
Chhattisgarh,,2021,Male,55+,Urban,"61.87"
Chhattisgarh,,2021,Male,55+,Rural,"75.62"
Chhattisgarh,,2021,Female,15-24,Urban,"55.21"
Chhattisgarh,,2021,Female,15-24,Rural,"69.23"
Chhattisgarh,,2021,Female,25-34,Urban,"74.38"
Chhattisgarh,,2021,Female,25-34,Rural,"82.61"
Chhattisgarh,,2021,Female,35-44,Urban,"97.53"
Chhattisgarh,,2021,Female,35-44,Rural,"80.03"
Chhattisgarh,,2021,Female,45-54,Urban,"87.18"
Chhattisgarh,,2021,Female,45-54,Rural,"75.31"
Chhattisgarh,,2021,Female,55+,Urban,"81.71"
Chhattisgarh,,2021,Female,55+,Rural,"53.55"
Chhattisgarh,,2022,Male,15-24,Urban,"62.72"
Chhattisgarh,,2022,Male,15-24,Rural,"68.09"
Chhattisgarh,,2022,Male,25-34,Urban,"73.62"
Chhattisgarh,,2022,Male,25-34,Rural,"52.28"
Chhattisgarh,,2022,Male,35-44,Urban,"57.0"
Chhattisgarh,,2022,Male,35-44,Rural,"63.84"
Chhattisgarh,,2022,Male,45-54,Urban,"98.58"
Chhattisgarh,,2022,Male,45-54,Rural,"66.57"
Chhattisgarh,,2022,Male,55+,Urban,"74.1"
Chhattisgarh,,2022,Male,55+,Rural,"59.8"
Chhattisgarh,,2022,Female,15-24,Urban,"80.54"
Chhattisgarh,,2022,Female,15-24,Rural,"64.03"
Chhattisgarh,,2022,Female,25-34,Urban,"60.35"
Chhattisgarh,,2022,Female,25-34,Rural,"75.83"
Chhattisgarh,,2022,Female,35-44,Urban,"50.28"
Chhattisgarh,,2022,Female,35-44,Rural,"50.38"
Chhattisgarh,,2022,Female,45-54,Urban,"60.95"
Chhattisgarh,,2022,Female,45-54,Rural,"51.84"
Chhattisgarh,,2022,Female,55+,Urban,"55.4"
Chhattisgarh,,2022,Female,55+,Rural,"66.94"
Delhi,,2000,Male,15-24,Urban,"90.13"
Delhi,,2000,Male,15-24,Rural,"78.6"
Delhi,,2000,Male,25-34,Urban,"75.63"
Delhi,,2000,Male,25-34,Rural,"64.67"
Delhi,,2000,Male,35-44,Urban,"96.59"
Delhi,,2000,Male,35-44,Rural,"69.85"
Delhi,,2000,Male,45-54,Urban,"54.35"
Delhi,,2000,Male,45-54,Rural,"80.85"
Delhi,,2000,Male,55+,Urban,"55.69"
Delhi,,2000,Male,55+,Rural,"67.26"
Delhi,,2000,Female,15-24,Urban,"75.37"
Delhi,,2000,Female,15-24,Rural,"93.71"
Delhi,,2000,Female,25-34,Urban,"74.68"
Delhi,,2000,Female,25-34,Rural,"85.11"
Delhi,,2000,Female,35-44,Urban,"99.64"
Delhi,,2000,Female,35-44,Rural,"56.57"
Delhi,,2000,Female,45-54,Urban,"63.74"
Delhi,,2000,Female,45-54,Rural,"69.73"
Delhi,,2000,Female,55+,Urban,"71.09"
Delhi,,2000,Female,55+,Rural,"70.55"
Delhi,,2001,Male,15-24,Urban,"95.38"
Delhi,,2001,Male,15-24,Rural,"85.7"
Delhi,,2001,Male,25-34,Urban,"80.4"
Delhi,,2001,Male,25-34,Rural,"65.47"
Delhi,,2001,Male,35-44,Urban,"91.19"
Delhi,,2001,Male,35-44,Rural,"97.75"
Delhi,,2001,Male,45-54,Urban,"91.06"
Delhi,,2001,Male,45-54,Rural,"50.08"
Delhi,,2001,Male,55+,Urban,"81.82"
Delhi,,2001,Male,55+,Rural,"52.56"
Delhi,,2001,Female,15-24,Urban,"62.88"
Delhi,,2001,Female,15-24,Rural,"52.98"
Delhi,,2001,Female,25-34,Urban,"80.19"
Delhi,,2001,Female,25-34,Rural,"84.33"
Delhi,,2001,Female,35-44,Urban,"55.72"
Delhi,,2001,Female,35-44,Rural,"69.19"
Delhi,,2001,Female,45-54,Urban,"72.81"
Delhi,,2001,Female,45-54,Rural,"68.45"
Delhi,,2001,Female,55+,Urban,"56.05"
Delhi,,2001,Female,55+,Rural,"70.95"
Delhi,,2002,Male,15-24,Urban,"87.56"
Delhi,,2002,Male,15-24,Rural,"53.55"
Delhi,,2002,Male,25-34,Urban,"54.01"
Delhi,,2002,Male,25-34,Rural,"67.74"
Delhi,,2002,Male,35-44,Urban,"97.09"
Delhi,,2002,Male,35-44,Rural,"83.43"
Delhi,,2002,Male,45-54,Urban,"83.93"
Delhi,,2002,Male,45-54,Rural,"68.1"
Delhi,,2002,Male,55+,Urban,"79.68"
Delhi,,2002,Male,55+,Rural,"50.51"
Delhi,,2002,Female,15-24,Urban,"81.8"
Delhi,,2002,Female,15-24,Rural,"95.66"
Delhi,,2002,Female,25-34,Urban,"80.63"
Delhi,,2002,Female,25-34,Rural,"93.68"
Delhi,,2002,Female,35-44,Urban,"86.2"
Delhi,,2002,Female,35-44,Rural,"56.03"
Delhi,,2002,Female,45-54,Urban,"95.12"
Delhi,,2002,Female,45-54,Rural,"53.32"
Delhi,,2002,Female,55+,Urban,"76.7"
Delhi,,2002,Female,55+,Rural,"57.11"
Delhi,,2003,Male,15-24,Urban,"50.59"
Delhi,,2003,Male,15-24,Rural,"71.1"
Delhi,,2003,Male,25-34,Urban,"64.75"
Delhi,,2003,Male,25-34,Rural,"74.3"
Delhi,,2003,Male,35-44,Urban,"78.86"
Delhi,,2003,Male,35-44,Rural,"52.19"
Delhi,,2003,Male,45-54,Urban,"56.15"
Delhi,,2003,Male,45-54,Rural,"77.93"
Delhi,,2003,Male,55+,Urban,"67.16"
Delhi,,2003,Male,55+,Rural,"86.46"
Delhi,,2003,Female,15-24,Urban,"82.61"
Delhi,,2003,Female,15-24,Rural,"92.28"
Delhi,,2003,Female,25-34,Urban,"84.62"
Delhi,,2003,Female,25-34,Rural,"71.5"
Delhi,,2003,Female,35-44,Urban,"83.65"
Delhi,,2003,Female,35-44,Rural,"63.77"
Delhi,,2003,Female,45-54,Urban,"65.32"
Delhi,,2003,Female,45-54,Rural,"89.45"
Delhi,,2003,Female,55+,Urban,"72.32"
Delhi,,2003,Female,55+,Rural,"89.92"
Delhi,,2004,Male,15-24,Urban,"91.12"
Delhi,,2004,Male,15-24,Rural,"92.88"
Delhi,,2004,Male,25-34,Urban,"95.83"
Delhi,,2004,Male,25-34,Rural,"71.55"
Delhi,,2004,Male,35-44,Urban,"65.94"
Delhi,,2004,Male,35-44,Rural,"79.11"
Delhi,,2004,Male,45-54,Urban,"68.56"
Delhi,,2004,Male,45-54,Rural,"80.05"
Delhi,,2004,Male,55+,Urban,"85.28"
Delhi,,2004,Male,55+,Rural,"84.42"
Delhi,,2004,Female,15-24,Urban,"68.73"
Delhi,,2004,Female,15-24,Rural,"58.34"
Delhi,,2004,Female,25-34,Urban,"71.53"
Delhi,,2004,Female,25-34,Rural,"57.13"
Delhi,,2004,Female,35-44,Urban,"94.5"
Delhi,,2004,Female,35-44,Rural,"67.29"
Delhi,,2004,Female,45-54,Urban,"57.72"
Delhi,,2004,Female,45-54,Rural,"51.27"
Delhi,,2004,Female,55+,Urban,"82.29"
Delhi,,2004,Female,55+,Rural,"81.85"
Delhi,,2005,Male,15-24,Urban,"67.03"
Delhi,,2005,Male,15-24,Rural,"53.59"
Delhi,,2005,Male,25-34,Urban,"70.48"
Delhi,,2005,Male,25-34,Rural,"65.56"
Delhi,,2005,Male,35-44,Urban,"83.86"
Delhi,,2005,Male,35-44,Rural,"80.29"
Delhi,,2005,Male,45-54,Urban,"68.23"
Delhi,,2005,Male,45-54,Rural,"60.89"
Delhi,,2005,Male,55+,Urban,"99.4"
Delhi,,2005,Male,55+,Rural,"72.7"
Delhi,,2005,Female,15-24,Urban,"84.41"
Delhi,,2005,Female,15-24,Rural,"57.03"
Delhi,,2005,Female,25-34,Urban,"74.28"
Delhi,,2005,Female,25-34,Rural,"51.38"
Delhi,,2005,Female,35-44,Urban,"75.27"
Delhi,,2005,Female,35-44,Rural,"98.2"
Delhi,,2005,Female,45-54,Urban,"69.21"
Delhi,,2005,Female,45-54,Rural,"51.95"
Delhi,,2005,Female,55+,Urban,"51.55"
Delhi,,2005,Female,55+,Rural,"69.4"
Delhi,,2006,Male,15-24,Urban,"58.0"
Delhi,,2006,Male,15-24,Rural,"51.17"
Delhi,,2006,Male,25-34,Urban,"87.81"
Delhi,,2006,Male,25-34,Rural,"72.93"
Delhi,,2006,Male,35-44,Urban,"64.46"
Delhi,,2006,Male,35-44,Rural,"95.0"
Delhi,,2006,Male,45-54,Urban,"55.81"
Delhi,,2006,Male,45-54,Rural,"97.8"
Delhi,,2006,Male,55+,Urban,"65.7"
Delhi,,2006,Male,55+,Rural,"94.42"
Delhi,,2006,Female,15-24,Urban,"80.15"
Delhi,,2006,Female,15-24,Rural,"91.34"
Delhi,,2006,Female,25-34,Urban,"99.2"
Delhi,,2006,Female,25-34,Rural,"64.42"
Delhi,,2006,Female,35-44,Urban,"98.06"
Delhi,,2006,Female,35-44,Rural,"69.47"
Delhi,,2006,Female,45-54,Urban,"69.28"
Delhi,,2006,Female,45-54,Rural,"67.02"
Delhi,,2006,Female,55+,Urban,"77.07"
Delhi,,2006,Female,55+,Rural,"57.71"
Delhi,,2007,Male,15-24,Urban,"77.69"
Delhi,,2007,Male,15-24,Rural,"77.09"
Delhi,,2007,Male,25-34,Urban,"88.1"
Delhi,,2007,Male,25-34,Rural,"91.68"
Delhi,,2007,Male,35-44,Urban,"72.02"
Delhi,,2007,Male,35-44,Rural,"65.12"
Delhi,,2007,Male,45-54,Urban,"62.97"
Delhi,,2007,Male,45-54,Rural,"59.73"
Delhi,,2007,Male,55+,Urban,"52.88"
Delhi,,2007,Male,55+,Rural,"67.12"
Delhi,,2007,Female,15-24,Urban,"63.51"
Delhi,,2007,Female,15-24,Rural,"98.32"
Delhi,,2007,Female,25-34,Urban,"77.89"
Delhi,,2007,Female,25-34,Rural,"67.36"
Delhi,,2007,Female,35-44,Urban,"79.02"
Delhi,,2007,Female,35-44,Rural,"56.96"
Delhi,,2007,Female,45-54,Urban,"72.2"
Delhi,,2007,Female,45-54,Rural,"81.31"
Delhi,,2007,Female,55+,Urban,"74.44"
Delhi,,2007,Female,55+,Rural,"70.09"
Delhi,,2008,Male,15-24,Urban,"99.69"
Delhi,,2008,Male,15-24,Rural,"94.02"
Delhi,,2008,Male,25-34,Urban,"81.17"
Delhi,,2008,Male,25-34,Rural,"78.47"
Delhi,,2008,Male,35-44,Urban,"81.03"
Delhi,,2008,Male,35-44,Rural,"60.07"
Delhi,,2008,Male,45-54,Urban,"69.76"
Delhi,,2008,Male,45-54,Rural,"51.97"
Delhi,,2008,Male,55+,Urban,"73.78"
Delhi,,2008,Male,55+,Rural,"77.15"
Delhi,,2008,Female,15-24,Urban,"61.39"
Delhi,,2008,Female,15-24,Rural,"98.2"
Delhi,,2008,Female,25-34,Urban,"95.47"
Delhi,,2008,Female,25-34,Rural,"86.11"
Delhi,,2008,Female,35-44,Urban,"76.67"
Delhi,,2008,Female,35-44,Rural,"93.5"
Delhi,,2008,Female,45-54,Urban,"56.53"
Delhi,,2008,Female,45-54,Rural,"89.53"
Delhi,,2008,Female,55+,Urban,"56.24"
Delhi,,2008,Female,55+,Rural,"89.71"
Delhi,,2009,Male,15-24,Urban,"63.79"
Delhi,,2009,Male,15-24,Rural,"93.85"
Delhi,,2009,Male,25-34,Urban,"97.2"
Delhi,,2009,Male,25-34,Rural,"57.44"
Delhi,,2009,Male,35-44,Urban,"73.13"
Delhi,,2009,Male,35-44,Rural,"99.05"
Delhi,,2009,Male,45-54,Urban,"74.17"
Delhi,,2009,Male,45-54,Rural,"93.18"
Delhi,,2009,Male,55+,Urban,"79.44"
Delhi,,2009,Male,55+,Rural,"68.77"
Delhi,,2009,Female,15-24,Urban,"64.29"
Delhi,,2009,Female,15-24,Rural,"60.16"
Delhi,,2009,Female,25-34,Urban,"88.09"
Delhi,,2009,Female,25-34,Rural,"69.33"
Delhi,,2009,Female,35-44,Urban,"75.56"
Delhi,,2009,Female,35-44,Rural,"74.62"
Delhi,,2009,Female,45-54,Urban,"78.86"
Delhi,,2009,Female,45-54,Rural,"93.28"
Delhi,,2009,Female,55+,Urban,"99.04"
Delhi,,2009,Female,55+,Rural,"70.38"
Delhi,,2010,Male,15-24,Urban,"91.38"
Delhi,,2010,Male,15-24,Rural,"88.23"
Delhi,,2010,Male,25-34,Urban,"78.68"
Delhi,,2010,Male,25-34,Rural,"97.8"
Delhi,,2010,Male,35-44,Urban,"60.02"
Delhi,,2010,Male,35-44,Rural,"55.46"
Delhi,,2010,Male,45-54,Urban,"92.7"
Delhi,,2010,Male,45-54,Rural,"71.96"
Delhi,,2010,Male,55+,Urban,"92.35"
Delhi,,2010,Male,55+,Rural,"94.65"
Delhi,,2010,Female,15-24,Urban,"53.12"
Delhi,,2010,Female,15-24,Rural,"94.17"
Delhi,,2010,Female,25-34,Urban,"72.42"
Delhi,,2010,Female,25-34,Rural,"75.52"
Delhi,,2010,Female,35-44,Urban,"81.33"
Delhi,,2010,Female,35-44,Rural,"96.32"
Delhi,,2010,Female,45-54,Urban,"50.96"
Delhi,,2010,Female,45-54,Rural,"73.84"
Delhi,,2010,Female,55+,Urban,"84.39"
Delhi,,2010,Female,55+,Rural,"86.14"
Delhi,,2011,Male,15-24,Urban,"84.63"
Delhi,,2011,Male,15-24,Rural,"56.72"
Delhi,,2011,Male,25-34,Urban,"64.97"
Delhi,,2011,Male,25-34,Rural,"67.94"
Delhi,,2011,Male,35-44,Urban,"90.22"
Delhi,,2011,Male,35-44,Rural,"63.94"
Delhi,,2011,Male,45-54,Urban,"60.54"
Delhi,,2011,Male,45-54,Rural,"97.87"
Delhi,,2011,Male,55+,Urban,"50.44"
Delhi,,2011,Male,55+,Rural,"99.89"
Delhi,,2011,Female,15-24,Urban,"83.84"
Delhi,,2011,Female,15-24,Rural,"91.42"
Delhi,,2011,Female,25-34,Urban,"64.73"
Delhi,,2011,Female,25-34,Rural,"50.72"
Delhi,,2011,Female,35-44,Urban,"86.89"
Delhi,,2011,Female,35-44,Rural,"91.71"
Delhi,,2011,Female,45-54,Urban,"87.02"
Delhi,,2011,Female,45-54,Rural,"57.14"
Delhi,,2011,Female,55+,Urban,"87.67"
Delhi,,2011,Female,55+,Rural,"88.45"
Delhi,,2012,Male,15-24,Urban,"82.93"
Delhi,,2012,Male,15-24,Rural,"88.31"
Delhi,,2012,Male,25-34,Urban,"92.3"
Delhi,,2012,Male,25-34,Rural,"80.68"
Delhi,,2012,Male,35-44,Urban,"54.43"
Delhi,,2012,Male,35-44,Rural,"74.38"
Delhi,,2012,Male,45-54,Urban,"53.88"
Delhi,,2012,Male,45-54,Rural,"70.38"
Delhi,,2012,Male,55+,Urban,"70.36"
Delhi,,2012,Male,55+,Rural,"53.3"
Delhi,,2012,Female,15-24,Urban,"67.44"
Delhi,,2012,Female,15-24,Rural,"55.55"
Delhi,,2012,Female,25-34,Urban,"90.41"
Delhi,,2012,Female,25-34,Rural,"97.38"
Delhi,,2012,Female,35-44,Urban,"53.62"
Delhi,,2012,Female,35-44,Rural,"97.76"
Delhi,,2012,Female,45-54,Urban,"76.13"
Delhi,,2012,Female,45-54,Rural,"64.98"
Delhi,,2012,Female,55+,Urban,"53.84"
Delhi,,2012,Female,55+,Rural,"75.03"
Delhi,,2013,Male,15-24,Urban,"89.73"
Delhi,,2013,Male,15-24,Rural,"85.35"
Delhi,,2013,Male,25-34,Urban,"52.51"
Delhi,,2013,Male,25-34,Rural,"53.65"
Delhi,,2013,Male,35-44,Urban,"70.14"
Delhi,,2013,Male,35-44,Rural,"64.76"
Delhi,,2013,Male,45-54,Urban,"61.62"
Delhi,,2013,Male,45-54,Rural,"64.05"
Delhi,,2013,Male,55+,Urban,"90.17"
Delhi,,2013,Male,55+,Rural,"96.46"
Delhi,,2013,Female,15-24,Urban,"70.26"
Delhi,,2013,Female,15-24,Rural,"95.31"
Delhi,,2013,Female,25-34,Urban,"66.07"
Delhi,,2013,Female,25-34,Rural,"73.82"
Delhi,,2013,Female,35-44,Urban,"61.3"
Delhi,,2013,Female,35-44,Rural,"82.02"
Delhi,,2013,Female,45-54,Urban,"98.95"
Delhi,,2013,Female,45-54,Rural,"80.17"
Delhi,,2013,Female,55+,Urban,"67.89"
Delhi,,2013,Female,55+,Rural,"82.39"
Delhi,,2014,Male,15-24,Urban,"56.15"
Delhi,,2014,Male,15-24,Rural,"94.43"
Delhi,,2014,Male,25-34,Urban,"75.15"
Delhi,,2014,Male,25-34,Rural,"72.47"
Delhi,,2014,Male,35-44,Urban,"79.29"
Delhi,,2014,Male,35-44,Rural,"81.24"
Delhi,,2014,Male,45-54,Urban,"53.59"
Delhi,,2014,Male,45-54,Rural,"84.13"
Delhi,,2014,Male,55+,Urban,"62.1"
Delhi,,2014,Male,55+,Rural,"85.7"
Delhi,,2014,Female,15-24,Urban,"91.13"
Delhi,,2014,Female,15-24,Rural,"90.2"
Delhi,,2014,Female,25-34,Urban,"77.63"
Delhi,,2014,Female,25-34,Rural,"76.01"
Delhi,,2014,Female,35-44,Urban,"57.14"
Delhi,,2014,Female,35-44,Rural,"88.77"
Delhi,,2014,Female,45-54,Urban,"63.57"
Delhi,,2014,Female,45-54,Rural,"74.83"
Delhi,,2014,Female,55+,Urban,"64.21"
Delhi,,2014,Female,55+,Rural,"56.69"
Delhi,,2015,Male,15-24,Urban,"81.48"
Delhi,,2015,Male,15-24,Rural,"52.72"
Delhi,,2015,Male,25-34,Urban,"87.43"
Delhi,,2015,Male,25-34,Rural,"65.88"
Delhi,,2015,Male,35-44,Urban,"50.01"
Delhi,,2015,Male,35-44,Rural,"75.56"
Delhi,,2015,Male,45-54,Urban,"52.34"
Delhi,,2015,Male,45-54,Rural,"63.81"
Delhi,,2015,Male,55+,Urban,"85.35"
Delhi,,2015,Male,55+,Rural,"53.13"
Delhi,,2015,Female,15-24,Urban,"91.97"
Delhi,,2015,Female,15-24,Rural,"50.19"
Delhi,,2015,Female,25-34,Urban,"62.34"
Delhi,,2015,Female,25-34,Rural,"87.05"
Delhi,,2015,Female,35-44,Urban,"65.81"
Delhi,,2015,Female,35-44,Rural,"55.09"
Delhi,,2015,Female,45-54,Urban,"68.01"
Delhi,,2015,Female,45-54,Rural,"63.52"
Delhi,,2015,Female,55+,Urban,"92.14"
Delhi,,2015,Female,55+,Rural,"65.67"
Delhi,,2016,Male,15-24,Urban,"89.45"
Delhi,,2016,Male,15-24,Rural,"94.59"
Delhi,,2016,Male,25-34,Urban,"71.69"
Delhi,,2016,Male,25-34,Rural,"95.5"
Delhi,,2016,Male,35-44,Urban,"68.87"
Delhi,,2016,Male,35-44,Rural,"98.2"
Delhi,,2016,Male,45-54,Urban,"54.46"
Delhi,,2016,Male,45-54,Rural,"84.35"
Delhi,,2016,Male,55+,Urban,"74.69"
Delhi,,2016,Male,55+,Rural,"69.38"
Delhi,,2016,Female,15-24,Urban,"81.64"
Delhi,,2016,Female,15-24,Rural,"85.19"
Delhi,,2016,Female,25-34,Urban,"50.22"
Delhi,,2016,Female,25-34,Rural,"58.35"
Delhi,,2016,Female,35-44,Urban,"85.65"
Delhi,,2016,Female,35-44,Rural,"83.32"
Delhi,,2016,Female,45-54,Urban,"98.3"
Delhi,,2016,Female,45-54,Rural,"88.05"
Delhi,,2016,Female,55+,Urban,"97.54"
Delhi,,2016,Female,55+,Rural,"85.13"
Delhi,,2017,Male,15-24,Urban,"64.9"
Delhi,,2017,Male,15-24,Rural,"55.27"
Delhi,,2017,Male,25-34,Urban,"89.09"
Delhi,,2017,Male,25-34,Rural,"82.21"
Delhi,,2017,Male,35-44,Urban,"52.41"
Delhi,,2017,Male,35-44,Rural,"68.0"
Delhi,,2017,Male,45-54,Urban,"97.84"
Delhi,,2017,Male,45-54,Rural,"75.02"
Delhi,,2017,Male,55+,Urban,"71.64"
Delhi,,2017,Male,55+,Rural,"72.88"
Delhi,,2017,Female,15-24,Urban,"60.44"
Delhi,,2017,Female,15-24,Rural,"68.44"
Delhi,,2017,Female,25-34,Urban,"68.49"
Delhi,,2017,Female,25-34,Rural,"52.62"
Delhi,,2017,Female,35-44,Urban,"88.38"
Delhi,,2017,Female,35-44,Rural,"70.83"
Delhi,,2017,Female,45-54,Urban,"91.11"
Delhi,,2017,Female,45-54,Rural,"92.52"
Delhi,,2017,Female,55+,Urban,"60.6"
Delhi,,2017,Female,55+,Rural,"82.87"
Delhi,,2018,Male,15-24,Urban,"73.61"
Delhi,,2018,Male,15-24,Rural,"94.01"
Delhi,,2018,Male,25-34,Urban,"60.79"
Delhi,,2018,Male,25-34,Rural,"83.89"
Delhi,,2018,Male,35-44,Urban,"80.39"
Delhi,,2018,Male,35-44,Rural,"64.77"
Delhi,,2018,Male,45-54,Urban,"56.83"
Delhi,,2018,Male,45-54,Rural,"82.58"
Delhi,,2018,Male,55+,Urban,"86.93"
Delhi,,2018,Male,55+,Rural,"65.78"
Delhi,,2018,Female,15-24,Urban,"82.24"
Delhi,,2018,Female,15-24,Rural,"69.76"
Delhi,,2018,Female,25-34,Urban,"85.66"
Delhi,,2018,Female,25-34,Rural,"59.96"
Delhi,,2018,Female,35-44,Urban,"94.51"
Delhi,,2018,Female,35-44,Rural,"64.37"
Delhi,,2018,Female,45-54,Urban,"68.39"
Delhi,,2018,Female,45-54,Rural,"52.9"
Delhi,,2018,Female,55+,Urban,"55.58"
Delhi,,2018,Female,55+,Rural,"75.79"
Delhi,,2019,Male,15-24,Urban,"63.38"
Delhi,,2019,Male,15-24,Rural,"91.77"
Delhi,,2019,Male,25-34,Urban,"50.73"
Delhi,,2019,Male,25-34,Rural,"68.95"
Delhi,,2019,Male,35-44,Urban,"66.87"
Delhi,,2019,Male,35-44,Rural,"50.97"
Delhi,,2019,Male,45-54,Urban,"56.22"
Delhi,,2019,Male,45-54,Rural,"70.68"
Delhi,,2019,Male,55+,Urban,"74.64"
Delhi,,2019,Male,55+,Rural,"70.21"
Delhi,,2019,Female,15-24,Urban,"76.55"
Delhi,,2019,Female,15-24,Rural,"79.76"
Delhi,,2019,Female,25-34,Urban,"50.5"
Delhi,,2019,Female,25-34,Rural,"73.2"
Delhi,,2019,Female,35-44,Urban,"98.17"
Delhi,,2019,Female,35-44,Rural,"75.95"
Delhi,,2019,Female,45-54,Urban,"83.88"
Delhi,,2019,Female,45-54,Rural,"65.59"
Delhi,,2019,Female,55+,Urban,"88.7"
Delhi,,2019,Female,55+,Rural,"88.65"
Delhi,,2020,Male,15-24,Urban,"76.06"
Delhi,,2020,Male,15-24,Rural,"98.8"
Delhi,,2020,Male,25-34,Urban,"56.28"
Delhi,,2020,Male,25-34,Rural,"50.85"
Delhi,,2020,Male,35-44,Urban,"88.51"
Delhi,,2020,Male,35-44,Rural,"90.36"
Delhi,,2020,Male,45-54,Urban,"56.01"
Delhi,,2020,Male,45-54,Rural,"63.28"
Delhi,,2020,Male,55+,Urban,"50.88"
Delhi,,2020,Male,55+,Rural,"64.67"
Delhi,,2020,Female,15-24,Urban,"88.66"
Delhi,,2020,Female,15-24,Rural,"75.9"
Delhi,,2020,Female,25-34,Urban,"67.4"
Delhi,,2020,Female,25-34,Rural,"68.59"
Delhi,,2020,Female,35-44,Urban,"50.07"
Delhi,,2020,Female,35-44,Rural,"64.99"
Delhi,,2020,Female,45-54,Urban,"82.32"
Delhi,,2020,Female,45-54,Rural,"98.71"
Delhi,,2020,Female,55+,Urban,"92.35"
Delhi,,2020,Female,55+,Rural,"51.18"
Delhi,,2021,Male,15-24,Urban,"94.93"
Delhi,,2021,Male,15-24,Rural,"89.16"
Delhi,,2021,Male,25-34,Urban,"89.02"
Delhi,,2021,Male,25-34,Rural,"72.9"
Delhi,,2021,Male,35-44,Urban,"69.9"
Delhi,,2021,Male,35-44,Rural,"65.15"
Delhi,,2021,Male,45-54,Urban,"53.28"
Delhi,,2021,Male,45-54,Rural,"61.41"
Delhi,,2021,Male,55+,Urban,"62.33"
Delhi,,2021,Male,55+,Rural,"74.2"
Delhi,,2021,Female,15-24,Urban,"87.37"
Delhi,,2021,Female,15-24,Rural,"73.69"
Delhi,,2021,Female,25-34,Urban,"52.89"
Delhi,,2021,Female,25-34,Rural,"97.89"
Delhi,,2021,Female,35-44,Urban,"97.14"
Delhi,,2021,Female,35-44,Rural,"89.26"
Delhi,,2021,Female,45-54,Urban,"99.57"
Delhi,,2021,Female,45-54,Rural,"77.22"
Delhi,,2021,Female,55+,Urban,"98.14"
Delhi,,2021,Female,55+,Rural,"53.78"
Delhi,,2022,Male,15-24,Urban,"68.28"
Delhi,,2022,Male,15-24,Rural,"61.27"
Delhi,,2022,Male,25-34,Urban,"59.79"
Delhi,,2022,Male,25-34,Rural,"57.04"
Delhi,,2022,Male,35-44,Urban,"81.12"
Delhi,,2022,Male,35-44,Rural,"89.07"
Delhi,,2022,Male,45-54,Urban,"78.91"
Delhi,,2022,Male,45-54,Rural,"57.35"
Delhi,,2022,Male,55+,Urban,"90.56"
Delhi,,2022,Male,55+,Rural,"81.8"
Delhi,,2022,Female,15-24,Urban,"69.41"
Delhi,,2022,Female,15-24,Rural,"83.71"
Delhi,,2022,Female,25-34,Urban,"63.0"
Delhi,,2022,Female,25-34,Rural,"67.26"
Delhi,,2022,Female,35-44,Urban,"95.87"
Delhi,,2022,Female,35-44,Rural,"64.53"
Delhi,,2022,Female,45-54,Urban,"73.5"
Delhi,,2022,Female,45-54,Rural,"94.51"
Delhi,,2022,Female,55+,Urban,"85.39"
Delhi,,2022,Female,55+,Rural,"53.11"
Gujarat,,2000,Male,15-24,Urban,"57.37"
Gujarat,,2000,Male,15-24,Rural,"50.39"
Gujarat,,2000,Male,25-34,Urban,"81.55"
Gujarat,,2000,Male,25-34,Rural,"72.38"
Gujarat,,2000,Male,35-44,Urban,"56.71"
Gujarat,,2000,Male,35-44,Rural,"97.9"
Gujarat,,2000,Male,45-54,Urban,"76.48"
Gujarat,,2000,Male,45-54,Rural,"62.09"
Gujarat,,2000,Male,55+,Urban,"75.03"
Gujarat,,2000,Male,55+,Rural,"83.98"
Gujarat,,2000,Female,15-24,Urban,"53.81"
Gujarat,,2000,Female,15-24,Rural,"63.74"
Gujarat,,2000,Female,25-34,Urban,"90.35"
Gujarat,,2000,Female,25-34,Rural,"72.98"
Gujarat,,2000,Female,35-44,Urban,"77.33"
Gujarat,,2000,Female,35-44,Rural,"71.64"
Gujarat,,2000,Female,45-54,Urban,"52.19"
Gujarat,,2000,Female,45-54,Rural,"58.29"
Gujarat,,2000,Female,55+,Urban,"72.28"
Gujarat,,2000,Female,55+,Rural,"60.46"
Gujarat,,2001,Male,15-24,Urban,"52.5"
Gujarat,,2001,Male,15-24,Rural,"92.18"
Gujarat,,2001,Male,25-34,Urban,"99.06"
Gujarat,,2001,Male,25-34,Rural,"89.66"
Gujarat,,2001,Male,35-44,Urban,"92.69"
Gujarat,,2001,Male,35-44,Rural,"62.1"
Gujarat,,2001,Male,45-54,Urban,"98.03"
Gujarat,,2001,Male,45-54,Rural,"59.85"
Gujarat,,2001,Male,55+,Urban,"97.57"
Gujarat,,2001,Male,55+,Rural,"99.74"
Gujarat,,2001,Female,15-24,Urban,"85.59"
Gujarat,,2001,Female,15-24,Rural,"99.06"
Gujarat,,2001,Female,25-34,Urban,"78.48"
Gujarat,,2001,Female,25-34,Rural,"62.98"
